form	wsafter	testid	anas	lemma	xpostag
értem	""	.	[{"lemma": "én", "tag": "[/N|Pro][Cau][1Sg]", "morphana": "én[/N|Pro]=+érte[Cau]=ért+em[1Sg]=em", "readable": "én[/N|Pro]= + érte[Cau]=ért + em[1Sg]", "twolevel": ":é :n :[/N|Pro] é:é r:r t:t :e :[Cau] e:e m:m :[ :1 :S :g :]"}, {"lemma": "ért", "tag": "[/Adj][Poss.1Sg][Nom]", "morphana": "ér[/V]=ér+t[_PerfPtcp/Adj]=t+em[Poss.1Sg]=em+[Nom]=", "readable": "ér[/V] + t[_PerfPtcp/Adj] + em[Poss.1Sg] + [Nom]", "twolevel": "é:é r:r :[/V] t:t :[_PerfPtcp/Adj] e:e m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "érte", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "ér[/V]=ér+te[_Ger:tA/N]=t+em[Poss.1Sg]=em+[Nom]=", "readable": "ér[/V] + te[_Ger:tA/N]=t + em[Poss.1Sg] + [Nom]", "twolevel": "é:é r:r :[/V] t:t :e :[_Ger:tA/N] e:e m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "ér", "tag": "[/V][Pst.Def.1Sg]", "morphana": "ér[/V]=ér+tem[Pst.Def.1Sg]=tem", "readable": "ér[/V] + tem[Pst.Def.1Sg]", "twolevel": "é:é r:r :[/V] t:t e:e m:m :[Pst.Def.1Sg]"}, {"lemma": "ér", "tag": "[/V][Pst.NDef.1Sg]", "morphana": "ér[/V]=ér+tem[Pst.NDef.1Sg]=tem", "readable": "ér[/V] + tem[Pst.NDef.1Sg]", "twolevel": "é:é r:r :[/V] t:t e:e m:m :[Pst.NDef.1Sg]"}, {"lemma": "érte", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "érik[/V]=ér+te[_Ger:tA/N]=t+em[Poss.1Sg]=em+[Nom]=", "readable": "érik[/V]=ér + te[_Ger:tA/N]=t + em[Poss.1Sg] + [Nom]", "twolevel": "é:é r:r :i :k :[/V] t:t :e :[_Ger:tA/N] e:e m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "érik", "tag": "[/V][Pst.Def.1Sg]", "morphana": "érik[/V]=ér+tem[Pst.Def.1Sg]=tem", "readable": "érik[/V]=ér + tem[Pst.Def.1Sg]", "twolevel": "é:é r:r :i :k :[/V] t:t e:e m:m :[Pst.Def.1Sg]"}, {"lemma": "érik", "tag": "[/V][Pst.NDef.1Sg]", "morphana": "érik[/V]=ér+tem[Pst.NDef.1Sg]=tem", "readable": "érik[/V]=ér + tem[Pst.NDef.1Sg]", "twolevel": "é:é r:r :i :k :[/V] t:t e:e m:m :[Pst.NDef.1Sg]"}, {"lemma": "ért", "tag": "[/V][Prs.Def.1Sg]", "morphana": "ért[/V]=ért+em[Prs.Def.1Sg]=em", "readable": "ért[/V] + em[Prs.Def.1Sg]", "twolevel": "é:é r:r t:t :[/V] e:e m:m :[Prs.Def.1Sg]"}]	ért	[/V][Prs.Def.1Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
ami	" "	.	[{"lemma": "ami", "tag": "[/Det|Pro|Rel]", "morphana": "ami[/Det|Pro|Rel]=ami", "readable": "ami[/Det|Pro|Rel]", "twolevel": "a:a m:m i:i :[/Det|Pro|Rel]"}, {"lemma": "ami", "tag": "[/N|Pro|Rel][Nom]", "morphana": "ami[/N|Pro|Rel]=ami+[Nom]=", "readable": "ami[/N|Pro|Rel] + [Nom]", "twolevel": "a:a m:m i:i :[/N|Pro|Rel] :[Nom]"}]	ami	[/N|Pro|Rel][Nom]
nem	" "	.	[{"lemma": "nem", "tag": "[/Adv]", "morphana": "nem[/Adv]=nem", "readable": "nem[/Adv]", "twolevel": "n:n e:e m:m :[/Adv]"}, {"lemma": "nem", "tag": "[/Inj-Utt]", "morphana": "nem[/Inj-Utt]=nem", "readable": "nem[/Inj-Utt]", "twolevel": "n:n e:e m:m :[/Inj-Utt]"}, {"lemma": "nem", "tag": "[/N][Nom]", "morphana": "nem[/N]=nem+[Nom]=", "readable": "nem[/N] + [Nom]", "twolevel": "n:n e:e m:m :[/N] :[Nom]"}]	nem	[/Adv]
olyan	" "	.	[{"lemma": "olyan", "tag": "[/Adj|Pro][Nom]", "morphana": "olyan[/Adj|Pro]=olyan+[Nom]=", "readable": "olyan[/Adj|Pro] + [Nom]", "twolevel": "o:o l:l y:y a:a n:n :[/Adj|Pro] :[Nom]"}]	olyan	[/Adj|Pro][Nom]
nagy	" "	.	[{"lemma": "nagy", "tag": "[/Adj][Nom]", "morphana": "nagy[/Adj]=nagy+[Nom]=", "readable": "nagy[/Adj] + [Nom]", "twolevel": "n:n a:a g:g y:y :[/Adj] :[Nom]"}, {"lemma": "nagy", "tag": "[/Adv|AdjMod]", "morphana": "nagy[/Adv|AdjMod]=nagy", "readable": "nagy[/Adv|AdjMod]", "twolevel": "n:n a:a g:g y:y :[/Adv|AdjMod]"}]	nagy	[/Adj][Nom]
baj	""	.	[{"lemma": "baj", "tag": "[/N][Nom]", "morphana": "baj[/N]=baj+[Nom]=", "readable": "baj[/N] + [Nom]", "twolevel": "b:b a:a j:j :[/N] :[Nom]"}]	baj	[/N][Nom]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
de	" "	.	[{"lemma": "de", "tag": "[/Adv]", "morphana": "de[/Adv]=de", "readable": "de[/Adv]", "twolevel": "d:d e:e :[/Adv]"}, {"lemma": "de", "tag": "[/Cnj]", "morphana": "de[/Cnj]=de", "readable": "de[/Cnj]", "twolevel": "d:d e:e :[/Cnj]"}, {"lemma": "de", "tag": "[/X]", "morphana": "de[/X]=de", "readable": "de[/X]", "twolevel": "d:d e:e :[/X]"}]	de	[/Cnj]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
kérdésnek	" "	.	[{"lemma": "kérdés", "tag": "[/N][Dat]", "morphana": "kérd[/V]=kérd+és[_Ger/N]=és+nek[Dat]=nek", "readable": "kérd[/V] + és[_Ger/N] + nek[Dat]", "twolevel": "k:k é:é r:r d:d :[/V] é:é s:s :[_Ger/N] n:n e:e k:k :[Dat]"}, {"lemma": "kérdés", "tag": "[/N][Dat]", "morphana": "kérdés[/N]=kérdés+nek[Dat]=nek", "readable": "kérdés[/N] + nek[Dat]", "twolevel": "k:k é:é r:r d:d é:é s:s :[/N] n:n e:e k:k :[Dat]"}]	kérdés	[/N][Dat]
mégiscsak	" "	.	[{"lemma": "mégiscsak", "tag": "[/Adv]", "morphana": "mégiscsak[/Adv]=mégiscsak", "readable": "mégiscsak[/Adv]", "twolevel": "m:m é:é g:g i:i s:s c:c s:s a:a k:k :[/Adv]"}]	mégiscsak	[/Adv]
el	" "	p202	[{"lemma": "el", "tag": "[/Prev]", "morphana": "el[/Prev]=el", "readable": "el[/Prev]", "twolevel": "e:e l:l :[/Prev]"}]	el	[/Prev]
kell	" "	.	[{"lemma": "kell", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "kell[/V]=kell+[Prs.NDef.3Sg]=", "readable": "kell[/V] + [Prs.NDef.3Sg]", "twolevel": "k:k e:e l:l l:l :[/V] :[Prs.NDef.3Sg]"}]	kell	[/V][Prs.NDef.3Sg]
hangozni	" "	v202	[{"lemma": "hangoz", "tag": "[/V][Inf]", "morphana": "hang[/N]=hang+oz[_NVbz_Tr:z/V]=oz+ni[Inf]=ni", "readable": "hang[/N] + oz[_NVbz_Tr:z/V] + ni[Inf]", "twolevel": "h:h a:a n:n g:g :[/N] o:o z:z :[_NVbz_Tr:z/V] n:n i:i :[Inf]"}, {"lemma": "hangozik", "tag": "[/V][Inf]", "morphana": "hang[/N]=hang+ozik[_NVbz_Ntr:zik/V]=oz+ni[Inf]=ni", "readable": "hang[/N] + ozik[_NVbz_Ntr:zik/V]=oz + ni[Inf]", "twolevel": "h:h a:a n:n g:g :[/N] o:o z:z :i :k :[_NVbz_Ntr:zik/V] n:n i:i :[Inf]"}, {"lemma": "hangzik", "tag": "[/V][Inf]", "morphana": "hangzik[/V]=hangoz+ni[Inf]=ni", "readable": "hangzik[/V]=hangoz + ni[Inf]", "twolevel": "h:h a:a n:n g:g o:z z:i :k :[/V] n:n i:i :[Inf]"}]	hangzik	[/V][Inf]
.	"\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

Ha	" "	.	[{"lemma": "ha", "tag": "[/Cnj]", "morphana": "ha[/Cnj]=ha", "readable": "ha[/Cnj]", "twolevel": "h:h a:a :[/Cnj]"}, {"lemma": "ha", "tag": "[/Inj-Utt]", "morphana": "ha[/Inj-Utt]=ha", "readable": "ha[/Inj-Utt]", "twolevel": "h:h a:a :[/Inj-Utt]"}, {"lemma": "ha", "tag": "[/N][Nom]", "morphana": "ha[/N|Unit|Abbr]=ha+[Nom]=", "readable": "ha[/N|Unit|Abbr] + [Nom]", "twolevel": "h:h a:a :[/N|Unit|Abbr] :[Nom]"}]	ha	[/Cnj]
azt	" "	.	[{"lemma": "az", "tag": "[/Det|Pro][Acc]", "morphana": "az[/Det|Pro]=az+t[Acc]=t", "readable": "az[/Det|Pro] + t[Acc]", "twolevel": "a:a z:z :[/Det|Pro] t:t :[Acc]"}, {"lemma": "az", "tag": "[/N|Pro][Acc]", "morphana": "az[/N|Pro]=az+t[Acc]=t", "readable": "az[/N|Pro] + t[Acc]", "twolevel": "a:a z:z :[/N|Pro] t:t :[Acc]"}]	az	[/Det|Pro][Acc]
mondom	""	.	[{"lemma": "mond", "tag": "[/V][Prs.Def.1Sg]", "morphana": "mond[/V]=mond+om[Prs.Def.1Sg]=om", "readable": "mond[/V] + om[Prs.Def.1Sg]", "twolevel": "m:m o:o n:n d:d :[/V] o:o m:m :[Prs.Def.1Sg]"}]	mond	[/V][Prs.Def.1Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
2-300	" "	.	[{"lemma": "2-300", "tag": "[/Num|Digit][Nom]", "morphana": "2[/Num|Digit]=2+[Nom]=+-[Hyph:Hyph]=-+3[/Num|Digit]=3+00[/Num|Digit]=00+[Nom]=", "readable": "2[/Num|Digit] + [Nom] + -[Hyph:Hyph] + 3[/Num|Digit] + 00[/Num|Digit] + [Nom]", "twolevel": "2:2 :[/Num|Digit] :[Nom] -:- :[Hyph:Hyph] 3:3 :[/Num|Digit] 0:0 0:0 :[/Num|Digit] :[Nom]"}]	2-300	[/Num|Digit][Nom]
milliárd	" "	.	[{"lemma": "milliárd", "tag": "[/Num][Nom]", "morphana": "milliárd[/Num]=milliárd+[Nom]=", "readable": "milliárd[/Num] + [Nom]", "twolevel": "m:m i:i l:l l:l i:i á:á r:r d:d :[/Num] :[Nom]"}]	milliárd	[/Num][Nom]
beruházásigényről	" "	.	[{"lemma": "beruházásigény", "tag": "[/N][Del]", "morphana": "be[/Prev]=be+ruha[/N]=ruhá+z[_NVbz_Tr:z/V]=z+ás[_Ger/N]=ás+igény[/N]=igény+ről[Del]=ről", "readable": "be[/Prev] + ruha[/N]=ruhá + z[_NVbz_Tr:z/V] + ás[_Ger/N] + igény[/N] + ről[Del]", "twolevel": "b:b e:e :[/Prev] r:r u:u h:h á:a :[/N] z:z :[_NVbz_Tr:z/V] á:á s:s :[_Ger/N] i:i g:g é:é n:n y:y :[/N] r:r ő:ő l:l :[Del]"}, {"lemma": "beruházásigény", "tag": "[/N][Del]", "morphana": "be[/Prev]=be+ruház[/V]=ruház+ás[_Ger/N]=ás+igény[/N]=igény+ről[Del]=ről", "readable": "be[/Prev] + ruház[/V] + ás[_Ger/N] + igény[/N] + ről[Del]", "twolevel": "b:b e:e :[/Prev] r:r u:u h:h á:á z:z :[/V] á:á s:s :[_Ger/N] i:i g:g é:é n:n y:y :[/N] r:r ő:ő l:l :[Del]"}, {"lemma": "beruházásigény", "tag": "[/N][Del]", "morphana": "beruházás[/N]=beruházás+igény[/N]=igény+ről[Del]=ről", "readable": "beruházás[/N] + igény[/N] + ről[Del]", "twolevel": "b:b e:e r:r u:u h:h á:á z:z á:á s:s :[/N] i:i g:g é:é n:n y:y :[/N] r:r ő:ő l:l :[Del]"}]	beruházásigény	[/N][Del]
van	" "	.	[{"lemma": "van", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "van[/V]=van+[Prs.NDef.3Sg]=", "readable": "van[/V] + [Prs.NDef.3Sg]", "twolevel": "v:v a:a n:n :[/V] :[Prs.NDef.3Sg]"}]	van	[/V][Prs.NDef.3Sg]
szó	""	.	[{"lemma": "szó", "tag": "[/N][Nom]", "morphana": "szó[/N]=szó+[Nom]=", "readable": "szó[/N] + [Nom]", "twolevel": "s:s z:z ó:ó :[/N] :[Nom]"}]	szó	[/N][Nom]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
és	" "	.	[{"lemma": "és", "tag": "[/Cnj]", "morphana": "és[/Cnj]=és", "readable": "és[/Cnj]", "twolevel": "é:é s:s :[/Cnj]"}]	és	[/Cnj]
ehhez	" "	.	[{"lemma": "ez", "tag": "[/Det|Pro][All]", "morphana": "ez[/Det|Pro]=eh+hez[All]=hez", "readable": "ez[/Det|Pro]=eh + hez[All]", "twolevel": "e:e h:z :[/Det|Pro] h:h e:e z:z :[All]"}, {"lemma": "ez", "tag": "[/N|Pro][All]", "morphana": "ez[/N|Pro]=eh+hez[All]=hez", "readable": "ez[/N|Pro]=eh + hez[All]", "twolevel": "e:e h:z :[/N|Pro] h:h e:e z:z :[All]"}]	ez	[/Det|Pro][All]
képest	" "	.	[{"lemma": "képes", "tag": "[/N][Acc]", "morphana": "kép[/N]=kép+es[_Nz:s/N]=es+t[Acc]=t", "readable": "kép[/N] + es[_Nz:s/N] + t[Acc]", "twolevel": "k:k é:é p:p :[/N] e:e s:s :[_Nz:s/N] t:t :[Acc]"}, {"lemma": "képest", "tag": "[/N][Nom]", "morphana": "kép[/N]=kép+est[/N]=est+[Nom]=", "readable": "kép[/N] + est[/N] + [Nom]", "twolevel": "k:k é:é p:p :[/N] e:e s:s t:t :[/N] :[Nom]"}, {"lemma": "képest", "tag": "[/Post|(All)]", "morphana": "képest[/Post|(All)]=képest", "readable": "képest[/Post|(All)]", "twolevel": "k:k é:é p:p e:e s:s t:t :[/Post|(All)]"}]	képest	[/Post|(All)]
3	" "	.	[{"lemma": "3", "tag": "[/Num|Digit][Nom]", "morphana": "3[/Num|Digit]=3+[Nom]=", "readable": "3[/Num|Digit] + [Nom]", "twolevel": "3:3 :[/Num|Digit] :[Nom]"}]	3	[/Num|Digit][Nom]
milliárd	" "	.	[{"lemma": "milliárd", "tag": "[/Num][Nom]", "morphana": "milliárd[/Num]=milliárd+[Nom]=", "readable": "milliárd[/Num] + [Nom]", "twolevel": "m:m i:i l:l l:l i:i á:á r:r d:d :[/Num] :[Nom]"}]	milliárd	[/Num][Nom]
kerül	" "	v203	[{"lemma": "kerül", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "kerül[/V]=kerül+[Prs.NDef.3Sg]=", "readable": "kerül[/V] + [Prs.NDef.3Sg]", "twolevel": "k:k e:e r:r ü:ü l:l :[/V] :[Prs.NDef.3Sg]"}]	kerül	[/V][Prs.NDef.3Sg]
ide	" "	.	[{"lemma": "ide", "tag": "[/Adv|Pro]", "morphana": "ide[/Adv|Pro]=ide", "readable": "ide[/Adv|Pro]", "twolevel": "i:i d:d e:e :[/Adv|Pro]"}, {"lemma": "ide", "tag": "[/Prev]", "morphana": "ide[/Prev]=ide", "readable": "ide[/Prev]", "twolevel": "i:i d:d e:e :[/Prev]"}]	ide	[/Adv|Pro]
be	" "	p203	[{"lemma": "be", "tag": "[/Prev]", "morphana": "be[/Prev]=be", "readable": "be[/Prev]", "twolevel": "b:b e:e :[/Prev]"}]	be	[/Prev]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
akkor	" "	.	[{"lemma": "akkor", "tag": "[/Adv|Pro]", "morphana": "akkor[/Adv|Pro]=akkor", "readable": "akkor[/Adv|Pro]", "twolevel": "a:a k:k k:k o:o r:r :[/Adv|Pro]"}, {"lemma": "az", "tag": "[/Det|Pro][Temp]", "morphana": "az[/Det|Pro]=ak+kor[Temp]=kor", "readable": "az[/Det|Pro]=ak + kor[Temp]", "twolevel": "a:a k:z :[/Det|Pro] k:k o:o r:r :[Temp]"}, {"lemma": "az", "tag": "[/N|Pro][Temp]", "morphana": "az[/N|Pro]=ak+kor[Temp]=kor", "readable": "az[/N|Pro]=ak + kor[Temp]", "twolevel": "a:a k:z :[/N|Pro] k:k o:o r:r :[Temp]"}]	akkor	[/Adv|Pro]
azt	" "	.	[{"lemma": "az", "tag": "[/Det|Pro][Acc]", "morphana": "az[/Det|Pro]=az+t[Acc]=t", "readable": "az[/Det|Pro] + t[Acc]", "twolevel": "a:a z:z :[/Det|Pro] t:t :[Acc]"}, {"lemma": "az", "tag": "[/N|Pro][Acc]", "morphana": "az[/N|Pro]=az+t[Acc]=t", "readable": "az[/N|Pro] + t[Acc]", "twolevel": "a:a z:z :[/N|Pro] t:t :[Acc]"}]	az	[/Det|Pro][Acc]
kell	" "	.	[{"lemma": "kell", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "kell[/V]=kell+[Prs.NDef.3Sg]=", "readable": "kell[/V] + [Prs.NDef.3Sg]", "twolevel": "k:k e:e l:l l:l :[/V] :[Prs.NDef.3Sg]"}]	kell	[/V][Prs.NDef.3Sg]
mondjam	""	.	[{"lemma": "mond", "tag": "[/V][Sbjv.Def.1Sg]", "morphana": "mond[/V]=mond+jam[Sbjv.Def.1Sg]=jam", "readable": "mond[/V] + jam[Sbjv.Def.1Sg]", "twolevel": "m:m o:o n:n d:d :[/V] j:j a:a m:m :[Sbjv.Def.1Sg]"}]	mond	[/V][Sbjv.Def.1Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
az	" "	.	[{"lemma": "az", "tag": "[/Det|Art.Def]", "morphana": "az[/Det|Art.Def]=az", "readable": "az[/Det|Art.Def]", "twolevel": "a:a z:z :[/Det|Art.Def]"}, {"lemma": "az", "tag": "[/Det|Pro][Nom]", "morphana": "az[/Det|Pro]=az+[Nom]=", "readable": "az[/Det|Pro] + [Nom]", "twolevel": "a:a z:z :[/Det|Pro] :[Nom]"}, {"lemma": "az", "tag": "[/N|Pro][Nom]", "morphana": "az[/N|Pro]=az+[Nom]=", "readable": "az[/N|Pro] + [Nom]", "twolevel": "a:a z:z :[/N|Pro] :[Nom]"}]	az	[/Det|Art.Def]
aránytalan	""	.	[{"lemma": "aránytalan", "tag": "[/Adj][Nom]", "morphana": "arány[/N]=arány+talan[_Abe/Adj]=talan+[Nom]=", "readable": "arány[/N] + talan[_Abe/Adj] + [Nom]", "twolevel": "a:a r:r á:á n:n y:y :[/N] t:t a:a l:l a:a n:n :[_Abe/Adj] :[Nom]"}, {"lemma": "aránytalan", "tag": "[/Adj][_Manner:0/Adv]", "morphana": "arány[/N]=arány+talan[_Abe/Adj]=talan+[_Manner:0/Adv]=", "readable": "arány[/N] + talan[_Abe/Adj] + [_Manner:0/Adv]", "twolevel": "a:a r:r á:á n:n y:y :[/N] t:t a:a l:l a:a n:n :[_Abe/Adj] :[_Manner:0/Adv]"}, {"lemma": "aránytalan", "tag": "[/Adj][Nom]", "morphana": "aránytalan[/Adj]=aránytalan+[Nom]=", "readable": "aránytalan[/Adj] + [Nom]", "twolevel": "a:a r:r á:á n:n y:y t:t a:a l:l a:a n:n :[/Adj] :[Nom]"}, {"lemma": "aránytalan", "tag": "[/Adj][_Manner:0/Adv]", "morphana": "aránytalan[/Adj]=aránytalan+[_Manner:0/Adv]=", "readable": "aránytalan[/Adj] + [_Manner:0/Adv]", "twolevel": "a:a r:r á:á n:n y:y t:t a:a l:l a:a n:n :[/Adj] :[_Manner:0/Adv]"}]	aránytalan	[/Adj][Nom]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
ez	" "	.	[{"lemma": "ez", "tag": "[/Det|Pro][Nom]", "morphana": "ez[/Det|Pro]=ez+[Nom]=", "readable": "ez[/Det|Pro] + [Nom]", "twolevel": "e:e z:z :[/Det|Pro] :[Nom]"}, {"lemma": "ez", "tag": "[/N|Pro][Nom]", "morphana": "ez[/N|Pro]=ez+[Nom]=", "readable": "ez[/N|Pro] + [Nom]", "twolevel": "e:e z:z :[/N|Pro] :[Nom]"}]	ez	[/Det|Pro][Nom]
így	" "	.	[{"lemma": "így", "tag": "[/Adv|Pro]", "morphana": "így[/Adv|Pro]=így", "readable": "így[/Adv|Pro]", "twolevel": "í:í g:g y:y :[/Adv|Pro]"}, {"lemma": "így", "tag": "[/Cnj]", "morphana": "így[/Cnj]=így", "readable": "így[/Cnj]", "twolevel": "í:í g:g y:y :[/Cnj]"}]	így	[/Adv|Pro]
hiba	""	.	[{"lemma": "hiba", "tag": "[/N][Nom]", "morphana": "hiba[/N]=hiba+[Nom]=", "readable": "hiba[/N] + [Nom]", "twolevel": "h:h i:i b:b a:a :[/N] :[Nom]"}]	hiba	[/N][Nom]
.	"\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

Az	" "	.	[{"lemma": "az", "tag": "[/Det|Art.Def]", "morphana": "az[/Det|Art.Def]=az", "readable": "az[/Det|Art.Def]", "twolevel": "a:a z:z :[/Det|Art.Def]"}, {"lemma": "az", "tag": "[/Det|Pro][Nom]", "morphana": "az[/Det|Pro]=az+[Nom]=", "readable": "az[/Det|Pro] + [Nom]", "twolevel": "a:a z:z :[/Det|Pro] :[Nom]"}, {"lemma": "az", "tag": "[/N|Pro][Nom]", "morphana": "az[/N|Pro]=az+[Nom]=", "readable": "az[/N|Pro] + [Nom]", "twolevel": "a:a z:z :[/N|Pro] :[Nom]"}]	az	[/Det|Art.Def]
elnyert	" "	.	[{"lemma": "elnyer", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "el[/Prev]=el+nyer[/V]=nyer+t[Pst.NDef.3Sg]=t", "readable": "el[/Prev] + nyer[/V] + t[Pst.NDef.3Sg]", "twolevel": "e:e l:l :[/Prev] n:n y:y e:e r:r :[/V] t:t :[Pst.NDef.3Sg]"}, {"lemma": "elnyert", "tag": "[/Adj][Nom]", "morphana": "el[/Prev]=el+nyer[/V]=nyer+t[_PerfPtcp/Adj]=t+[Nom]=", "readable": "el[/Prev] + nyer[/V] + t[_PerfPtcp/Adj] + [Nom]", "twolevel": "e:e l:l :[/Prev] n:n y:y e:e r:r :[/V] t:t :[_PerfPtcp/Adj] :[Nom]"}]	elnyert	[/Adj][Nom]
támogatás	" "	.	[{"lemma": "támogatás", "tag": "[/N][Nom]", "morphana": "támogat[/V]=támogat+ás[_Ger/N]=ás+[Nom]=", "readable": "támogat[/V] + ás[_Ger/N] + [Nom]", "twolevel": "t:t á:á m:m o:o g:g a:a t:t :[/V] á:á s:s :[_Ger/N] :[Nom]"}, {"lemma": "támogatás", "tag": "[/N][Nom]", "morphana": "támogatás[/N]=támogatás+[Nom]=", "readable": "támogatás[/N] + [Nom]", "twolevel": "t:t á:á m:m o:o g:g a:a t:t á:á s:s :[/N] :[Nom]"}]	támogatás	[/N][Nom]
kizárólag	" "	.	[{"lemma": "kizárólag", "tag": "[/Adv]", "morphana": "ki[/Prev]=ki+zár[/V]=zár+ólag[_VAdvz:ÓlAg/Adv]=ólag", "readable": "ki[/Prev] + zár[/V] + ólag[_VAdvz:ÓlAg/Adv]", "twolevel": "k:k i:i :[/Prev] z:z á:á r:r :[/V] ó:ó l:l a:a g:g :[_VAdvz:ÓlAg/Adv]"}, {"lemma": "kizárólag", "tag": "[/Adv]", "morphana": "kizárólag[/Adv]=kizárólag", "readable": "kizárólag[/Adv]", "twolevel": "k:k i:i z:z á:á r:r ó:ó l:l a:a g:g :[/Adv]"}]	kizárólag	[/Adv]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
tárgyévben	" "	.	[{"lemma": "tárgyév", "tag": "[/N][Ine]", "morphana": "tárgy[/N]=tárgy+év[/N]=év+ben[Ine]=ben", "readable": "tárgy[/N] + év[/N] + ben[Ine]", "twolevel": "t:t á:á r:r g:g y:y :[/N] é:é v:v :[/N] b:b e:e n:n :[Ine]"}]	tárgyév	[/N][Ine]
